concept_id	search_id	label
HP_0025599	[0, 1, 2, 7, 4, 1]	Inferior oblique muscle overaction
HP_0025600	[0, 8, 5, 9, 0]	Abnormal inferior rectus muscle physiology
HP_0025601	[0, 8, 5, 9, 1]	Inferior rectus muscle weakness
HP_0025602	[0, 8, 5, 6, 0]	Inferior rectus muscle restriction
HP_0025603	[0, 8, 5, 5, 0]	Abnormal superior rectus muscle physiology
HP_0025604	[0, 4, 0, 7, 4, 1]	Orbital schwannoma
HP_0025605	[0, 1, 1, 2, 5]	Lid lag on downgaze
HP_0025606	[0, 4, 3, 4, 6, 1]	Abnormal medial rectus muscle physiology
HP_0025607	[0, 2, 0, 1, 5]	Upper eyelid entropion
HP_0025608	[0, 1, 4, 0, 3]	Cicatricial ectropion
HP_0025609	[0, 1, 5, 8, 5, 1]	Anterior blepharitis
HP_0025610	[0, 1, 5, 2, 4, 1]	Posterior blepharitis
HP_0025611	[0, 5, 8, 3, 0, 2]	Epicanthus superciliaris
HP_0025612	[0, 1, 8, 8, 4]	Corneal astigmatism
HP_0025613	[0, 0, 4, 6, 6, 0]	Focal emotional seizure
HP_0025615	[0, 7, 2, 6, 0, 0]	Abscess
HP_0025616	[7, 6, 2, 3, 0]	Sterile abscess
HP_0025617	[1, 6, 0, 4, 4]	Abnormal plasma cell count
HP_0025618	[1, 2, 4, 1, 3]	Reduced plasma cell count
HP_0025619	[1, 8, 1, 2, 0]	Elevated plasma cell count
HP_0025624	[1, 6, 5, 4, 5, 0]	Decreased CD4+ effector memory T cell proportion
HP_0025625	[1, 6, 5, 4, 5, 1]	Increased CD4+ effector memory T cell proportion
HP_0025626	[1, 3, 7, 5, 2]	Increased circulating oleate level
HP_0025627	[1, 3, 7, 9, 0]	Increased circulating octadecanoate level
HP_0025628	[1, 3, 7, 0, 0]	Increased circulating myristoleate level
HP_0025629	[7, 3, 7, 1, 0]	Anti-myelin-associated glycoprotein antibody positivity
HP_0025630	[1, 3, 2, 3, 0]	Argininosuccinic aciduria
HP_0025631	[1, 3, 2, 6, 0]	Alpha-aminobutyric aciduria
HP_0025633	[3, 2, 7, 4, 1]	Abnormal ureter morphology
HP_0025634	[0, 7, 3, 0, 6]	Abnormal ureter physiology
HP_0025635	[0, 7, 1, 0, 3]	Ureteral polyp
HP_0025636	[0, 7, 1, 2, 5, 0]	Endometritis
HP_0025637	[0, 3, 1, 0, 5]	Vasospasm
HP_0025638	[1, 3, 1, 5, 3]	Elevated urinary N-butyrylglycine
HP_0025639	[1, 3, 4, 3, 5, 1]	Increased urinary zinc level
HP_0025640	[1, 3, 5, 5, 1]	Abnormal urinary mineral level
HP_0025641	[1, 4, 5, 1, 1]	Elevated circulating glycolate concentration
HP_0025643	[0, 4, 1, 7, 4, 0]	Tarlov cyst
HP_0025644	[0, 0, 7, 3, 8, 1]	Fixation-off epileptiform discharges
HP_0025646	[0, 4, 9, 8, 5]	Bilateral polymicrogyria
HP_0025647	[1, 1, 2, 4, 0]	Steroid-sensitive nephrotic syndrome
HP_0025648	[0, 0, 4, 6, 2, 2]	Steroid-sensitive nephrotic syndrome with infrequent relapses
HP_0025649	[0, 0, 4, 9, 0]	Steroid-sensitive nephrotic syndrome with frequent relapses
HP_0025650	[1, 1, 6, 3, 5, 1]	Steroid-dependent nephrotic syndrome
HP_0025652	[0, 3, 6, 6, 6, 1]	Abnormal placental adhesion into the uterine wall
HP_0025653	[0, 1, 1, 5, 4]	Placenta percreta
HP_0025654	[0, 3, 6, 6, 6, 2]	Placenta accreta
HP_0025655	[0, 3, 6, 7, 4, 0]	Placenta increta
HP_0025656	[0, 8, 8, 3, 1]	Prenatal double bubble sign
HP_0025657	[0, 6, 9, 4, 5, 1]	Abnormal umbilical blood flow measurement
HP_0025659	[1, 7, 3, 7, 4]	Decreased circulating creatine kinase concentration
HP_0025660	[0, 3, 7, 2, 1]	Chiari type II malformation
HP_0025661	[0, 3, 4, 9, 3]	Chiari type III malformation
HP_0025662	[0, 9, 9, 7, 2]	Abnormal fetal skeletal morphology
HP_0025663	[3, 8, 6, 2, 4]	Reduced fetal femur/foot length ratio
HP_0025664	[0, 8, 1, 7, 5]	Moderate to late preterm birth
HP_0025665	[0, 0, 5, 5, 5]	Extremely preterm birth
HP_0025666	[0, 0, 5, 5, 6]	Very preterm birth
HP_0025667	[0, 2, 1, 7, 4, 0]	Fetal neck anomaly
HP_0025668	[0, 6, 3, 5, 6, 3]	Abnormal neck morphology
HP_0025669	[0, 0, 5, 3, 3]	Abnormal neck physiology
HP_0025670	[0, 4, 3, 1, 6, 4]	Syntelencephaly
HP_0025671	[0, 3, 6, 5, 4, 2]	Fetal pericardial effusion
HP_0025672	[3, 8, 6, 1, 2]	Fetal skin edema
HP_0025673	[0, 6, 6, 7, 6, 2]	Loculated ascites
HP_0025674	[0, 6, 6, 3, 1, 1]	Meconium pseudocyst
HP_0025675	[0, 3, 0, 5, 4]	Premature closure of the ductus arteriosus
HP_0025676	[0, 3, 6, 5, 8, 2]	Fetal pleural effusion
HP_0025677	[0, 3, 6, 5, 2, 1]	Fetal chylothorax
HP_0025678	[0, 9, 9, 0, 2]	Fetal hydrothorax
HP_0025679	[0, 7, 1, 6, 3]	Diskitis
HP_0025680	[0, 0, 2, 0, 6]	Compound muscle action potential amplitude facilitation
HP_0025681	[3, 3, 7, 2, 0, 0]	Distal clavicular thinning
HP_0025682	[0, 0, 8, 6, 3, 0]	Crouch gait
HP_0025683	[1, 0, 4, 5, 0]	Abnormal amyloid beta 42 peptide CSF concentration
HP_0025684	[1, 4, 8, 6, 0]	Decreased amyloid beta 42 peptide CSF concentration
HP_0025685	[1, 0, 4, 5, 1]	Increased amyloid beta 42 peptide CSF concentration
HP_0025686	[1, 0, 4, 5, 2]	Abnormal amyloid beta 40 peptide CSF concentration
HP_0025687	[1, 0, 4, 5, 3]	Increased amyloid beta 40 peptide CSF concentration
HP_0025688	[1, 0, 4, 5, 4]	Abnormal amyloid beta peptide CSF concentration
HP_0025689	[0, 4, 5, 7, 1]	Extra-abdominal umbilical vein varix
HP_0025690	[0, 4, 5, 7, 2]	Fetal intra-abdominal umbilical vein varix
HP_0025691	[1, 4, 9, 3, 0]	Impaired fasting glucose
HP_0025692	[0, 4, 9, 7, 5]	Atelencephaly
HP_0025693	[0, 3, 0, 4, 6]	Pituitary macroadenoma
HP_0025694	[0, 9, 0, 1, 0, 1]	Pituitary microadenoma
HP_0025695	[0, 6, 1, 2, 2]	Mucus plug
HP_0025696	[0, 8, 1, 6, 3, 0]	Airway casts
HP_0025697	[0, 9, 0, 0, 0, 0]	Fibrin casts
HP_0025698	[0, 9, 5, 4, 2]	Mucin casts
HP_0025699	[0, 0, 5, 9, 1]	Perisylvian FDG hypermetabolism
HP_0025700	[1, 3, 1, 1, 3]	Anhydramnios
HP_0025701	[0, 4, 8, 6, 4]	Distended jugular lymphatic sacs
HP_0025702	[0, 4, 9, 4, 6]	Type 1 schizencephaly
HP_0025703	[0, 4, 9, 4, 7]	Type 2 schizencephaly
HP_0025704	[0, 4, 7, 1, 3, 1]	Type 3 schizencephaly
HP_0025705	[0, 0, 7, 1, 8, 3]	Abnormal fetal nasal bone visualization
HP_0025706	[0, 2, 0, 6, 4, 2]	Absent fetal nasal bone
HP_0025707	[0, 2, 5, 0, 5]	Hypoplastic fetal nasal bone
HP_0025711	[0, 8, 3, 4, 1]	Convergence-retraction nystagmus
HP_0025712	[0, 3, 6, 0, 1, 1]	Spontaneous chorioamniotic separation
HP_0025713	[0, 4, 4, 3, 4]	Neurite dystrophy
HP_0025714	[0, 4, 4, 4, 0, 1]	Cerebral cortical microinfarct
HP_0025715	[0, 3, 6, 7, 8, 1]	Abnormal umbilical artery doppler waveform during pregnancy
HP_0025716	[0, 3, 6, 7, 6, 2]	Fetal anemia
HP_0025717	[1, 8, 0, 6, 1]	Skeletal muscle autophagosome accumulation
HP_0025718	[1, 7, 3, 4, 1]	Skeletal muscle hyperechogenicity
HP_0025719	[0, 7, 3, 0, 7]	Maternal vascular malperfusion
HP_0025720	[0, 1, 2, 5, 5, 0]	Limited horizontal extraocular movement
HP_0025721	[0, 1, 2, 5, 5, 1]	Limited vertical extraocular movement
HP_0025722	[0, 3, 6, 6, 0, 3]	Cerebral infarct
HP_0025723	[0, 5, 3, 0, 2, 1]	Abnormal fetal skin morphology
HP_0025724	[0, 5, 8, 1, 7]	Caseous vernix-like desquamation
HP_0025725	[0, 6, 4, 7, 0, 2]	Type 1 congenital pulmonary airway malformation
HP_0025726	[0, 6, 7, 7, 9, 1]	Type 2 congenital pulmonary airway malformation
HP_0025727	[0, 6, 4, 3, 7, 1]	Type 3 congenital pulmonary airway malformation
HP_0025728	[0, 3, 6, 1, 5, 0]	Periventricular pseudocyst
HP_0025729	[0, 3, 6, 6, 7, 2]	Fetal vascular malperfusion
HP_0025730	[0, 6, 9, 1, 4, 0]	Foramen ovale aneurysm
HP_0025731	[7, 4, 6, 7, 0]	Anti-glycosylphosphatidylinositol anchored high-density lipoprotein binding protein 1 antibody positivity
HP_0025732	[0, 0, 7, 2, 5, 6]	Abnormal social development
HP_0025733	[1, 1, 3, 2, 4]	Streak gonad
HP_0025734	[1, 3, 0, 8, 1]	Elevated urinary 5-hydroxyhexanoic acid level
HP_0025735	[0, 4, 0, 3, 3, 1]	Abnormal third cranial nerve morphology
HP_0025736	[3, 3, 6, 7, 1]	Long-bone fracture
HP_0025737	[0, 4, 3, 4, 4, 2]	Abnormal subthalamic nucleus morphology
HP_0025738	[0, 4, 7, 3, 1, 1]	Ring-enhancing cerebral lesion
HP_0025739	[0, 4, 4, 1, 1, 1]	Optic nerve mass
HP_0025740	[1, 7, 4, 5, 5]	Elevated brain succinate level by MRS
HP_0025741	[0, 5, 0, 0, 4]	Brainstem lucency
HP_0025742	[1, 3, 6, 3, 0]	Elevated urine L-xylulose level
HP_0025743	[1, 7, 4, 7, 4]	Elevated urine biliverdin level
HP_0025744	[1, 3, 3, 1, 0]	Elevated urine dodecanedioic acid level
HP_0025745	[1, 7, 3, 6, 4, 0]	Abnormal urine amino acid level
HP_0025746	[1, 8, 3, 1, 1]	Diminished urine glutamine level
HP_0025747	[0, 0, 6, 6, 0, 0]	Tongue spasticity
HP_0025748	[0, 0, 8, 7, 0, 1]	Restricted tongue movement
HP_0025749	[1, 2, 2, 1, 2]	Asymmetric blood pressure between limbs
HP_0025750	[3, 5, 4, 8, 1]	Asymmetric blood pressure between legs
HP_0025751	[0, 1, 9, 8, 6]	Reduced anterior scleral thickness
HP_0025752	[0, 1, 7, 1, 6, 0]	Reduced posterior scleral thickness
HP_0025753	[1, 3, 2, 7, 2]	Elevated urinary 2-aminoisobutyric acid
HP_0025754	[1, 8, 6, 4, 1]	Reduced beta-hexosaminidase A activity
HP_0025755	[3, 7, 5, 4]	Abnormal nail shape
HP_0025756	[0, 5, 3, 3, 8]	Abnormal nail attachment
HP_0025757	[3, 0, 6, 8, 7]	Abnormal nail surface
HP_0025762	[7, 7, 1, 1]	Anti-ganglionic acetylcholine receptor antibody positivity
HP_0025763	[1, 7, 5, 8, 7]	Positive urine anion gap
HP_0025764	[0, 0, 7, 4, 2, 5, 0]	Nasoethmoidal encephalocele
HP_0025766	[0, 0, 7, 2, 2, 2]	Abnormal affect
HP_0025769	[0, 0, 7, 8, 6, 2]	Disordered formal thought process
HP_0025770	[3, 8, 5, 7, 5]	2-3 finger osseus syndactyly
HP_0025771	[0, 0, 7, 6, 0, 1]	Ruminations
HP_0025772	[0, 4, 6, 7, 7]	Abnormal lexical patterns
HP_0025773	[0, 2, 4, 3, 7, 1]	Abnormal semantics
HP_0025774	[0, 0, 9, 2, 4]	Idiosyncratic use of words
HP_0025775	[0, 0, 9, 2, 5]	Tangential speech
HP_0025776	[0, 0, 2, 1, 5]	Thought insertion
HP_0025777	[0, 0, 2, 0, 0, 0]	Thought broadcasting
HP_0025778	[0, 0, 2, 5, 0, 1]	Thought echo
HP_0025779	[0, 0, 7, 8, 5, 0]	Disorder of thought content
HP_0025780	[0, 0, 8, 7, 3, 1]	Abnormal volitional state
HP_0025781	[0, 0, 7, 6, 7, 1]	Abnormally rapid thought process
HP_0025782	[0, 0, 7, 8, 2, 7, 0]	Abnormal syntax
HP_0025783	[0, 0, 7, 5, 5, 1]	Diagnostic behavioral phenotype
HP_0025784	[0, 8, 7, 1, 1]	Word salad
HP_0025785	[0, 0, 7, 8, 5, 1]	Abnormal preoccupation
HP_0025786	[0, 4, 2, 9, 5, 0]	Intraosseous lipoma
HP_0025787	[0, 0, 6, 1, 3, 3]	Paraphilia
HP_0025791	[0, 0, 7, 8, 8, 4, 0]	Delusion of guilt
HP_0025792	[0, 0, 7, 1, 6, 1]	Abnormal cognitive process
HP_0025793	[0, 7, 0, 2, 0, 1]	Abnormal change in sexual drive
HP_0025794	[1, 2, 1, 9, 3, 0]	Reduced MHC I cell surface expression
HP_0025795	[1, 3, 9, 1, 0]	Positive urine infectious agent test
HP_0025796	[1, 3, 9, 1, 1]	Positive urine Legionella pneumophila antigen test
HP_0025797	[0, 0, 3, 1, 4, 1]	Unilateral sensorineural hearing impairment
HP_0025798	[3, 4, 6, 4, 7]	Abnormal wrist morphology
HP_0025799	[0, 0, 5, 3, 4]	Abnormal wrist physiology
HP_0025800	[3, 2, 1, 0, 2]	Wrist instability
HP_0025801	[0, 5, 8, 8, 2]	Nail elevation
HP_0025802	[0, 5, 8, 8, 4, 0]	Talipes varus
HP_0025805	[1, 6, 0, 6, 2]	Absent circulating T cells
HP_0025806	[1, 6, 0, 7, 4]	Abnormal total B cell count
HP_0025807	[1, 2, 5, 6, 2]	Decreased natural killer cell degranulation
HP_0025808	[1, 2, 5, 6, 3]	Decreased natural killer cell-induced killing of target cells
HP_0025809	[0, 5, 3, 0, 1, 3]	Generalized scaling
HP_0025810	[0, 0, 1, 8, 3, 1]	Ichthyosis linearis circumflexa
HP_0025811	[0, 2, 2, 6, 8, 3]	Trichorrhexis invaginata
HP_0025812	[0, 4, 8, 2, 2]	Seborrheic scales on scalp
HP_0025813	[0, 5, 3, 2, 5, 1]	Eyebrow scaling skin
HP_0025814	[0, 4, 3, 2, 5, 2]	Patchy stratum granulosum of epidermis
HP_0025815	[0, 4, 4, 6, 4]	Absent stratum granulosum of epidermis
HP_0025816	[0, 5, 3, 7, 3, 4]	Hypogranulosis
HP_0025817	[0, 5, 5, 5, 2, 1]	Psoriasiform acanthosis
HP_0025818	[0, 1, 0, 0, 1, 1]	Intraepidermal microabscess formation
HP_0025819	[3, 8, 3, 6, 3]	Palmoplantar peeling
HP_0025821	[0, 1, 9, 1, 2, 0]	Lower eyelid erythema
HP_0025822	[0, 2, 0, 1, 6]	Upper eyelid erythema
HP_0025823	[0, 8, 8, 0, 1]	Positive provocative functional shoulder test
HP_0025824	[1, 2, 5, 1, 2]	Decreased neutrophil phagocytosis
HP_0025825	[1, 2, 5, 1, 3]	Decreased neutrophil adhesion
HP_0025826	[1, 6, 5, 7, 0]	Severely decreased neutrophil count
HP_0025827	[1, 6, 5, 3, 4]	Abnormal Th1 T cell proportion
HP_0025828	[1, 6, 5, 4, 2, 0]	Increased Th1 T cell proportion
HP_0025829	[1, 6, 5, 8, 6, 0]	Decreased Th1 T cell proportion
HP_0025830	[1, 6, 5, 3, 7, 0]	Abnormal Th17 T cell proportion
HP_0025831	[1, 6, 5, 4, 2, 1]	Increased Th17 T cell proportion
HP_0025832	[1, 6, 5, 8, 6, 1]	Decreased Th17 T cell proportion
HP_0025833	[1, 6, 5, 1, 1]	Decreased PMA/ionomycin-induced T-cell proliferation
HP_0025834	[1, 1, 0, 4, 0]	Decreased PHA-induced T-cell proliferation
HP_0025835	[1, 6, 5, 6, 0, 0]	Decreased CD8+ T cell degranulation
HP_0025836	[1, 6, 5, 6, 5, 0]	Increased CD8+ T cell proportion
HP_0025837	[0, 0, 1, 3, 0, 0]	Abnormal RTE CD4+ T cell proportion
HP_0025838	[1, 6, 5, 5, 1]	Increased RTE CD4+ T cell proportion
HP_0025839	[1, 6, 5, 5, 2]	Decreased RTE CD4+ T cell proportion
HP_0025840	[1, 6, 5, 5, 3]	Abnormal HLA DR+ CD4+ T cell proportion
HP_0025841	[1, 6, 5, 5, 4]	Decreased proportion of HLA DR+ CD4+ T cells
HP_0025842	[1, 6, 5, 5, 5]	Abnormal HLA DR+ CD8+ T cell proportion
HP_0025843	[1, 6, 5, 5, 6]	Increased HLA DR+ CD8+ T cell proportion
HP_0025844	[1, 6, 5, 5, 7]	Decreased HLA DR+ CD8+ T cell proportion
HP_0025845	[1, 6, 5, 0, 4]	Abnormal TCR repertoire
HP_0025846	[1, 2, 5, 7, 3]	Decreased natural killer cell perforin expression
HP_0025847	[0, 5, 6, 5, 0]	Fish allergy
HP_0025848	[3, 2, 6, 5, 2]	Shellfish allergy
HP_0025850	[0, 4, 1, 6, 0, 2]	Abnormal synovial cavity morphology
HP_0030000	[0, 0, 0, 7, 7, 0]	EMG: repetitive nerve stimulation abnormality
HP_0030001	[0, 1, 2, 9, 5, 1]	Lagophthalmos
HP_0030002	[0, 1, 2, 9, 0, 1]	Nocturnal lagophthalmos
HP_0030003	[0, 1, 2, 9, 7, 1]	Paralytic lagophthalmos
HP_0030004	[0, 7, 0, 4, 1, 5]	Cicatricial lagophthalmos
HP_0030005	[0, 4, 8, 2, 3]	Capillary leak
HP_0030006	[0, 0, 0, 2, 6, 0]	Single fiber EMG abnormality
HP_0030007	[0, 6, 8, 2, 6, 0]	EMG: positive sharp waves
HP_0030008	[0, 6, 0, 1, 0]	Cervical agenesis
HP_0030009	[0, 3, 6, 6, 7, 3]	Cervical insufficiency
HP_0030010	[0, 5, 8, 3, 6, 0]	Hydrometrocolpos
HP_0030011	[0, 3, 6, 2, 1, 1]	Imperforate hymen
HP_0030012	[0, 7, 0, 1, 5, 0]	Abnormal female reproductive system physiology
HP_0030014	[0, 7, 0, 1, 5, 1]	Female sexual dysfunction
HP_0030015	[0, 7, 0, 1, 2]	Female anorgasmia
HP_0030016	[0, 7, 0, 1, 5, 2]	Dyspareunia
HP_0030017	[0, 7, 0, 1, 0, 2]	Vaginismus
HP_0030018	[0, 7, 0, 1, 3, 2]	Decreased female libido
HP_0030019	[0, 7, 0, 1, 3, 3]	Increased female libido
HP_0030021	[0, 9, 4, 4, 4]	Auricular tag
HP_0030022	[0, 4, 0, 0, 2, 1]	Question mark ear
HP_0030023	[0, 4, 5, 5, 6]	Quelprud nodule
HP_0030024	[0, 2, 0, 4, 5, 2]	Pretragal ectopia
HP_0030025	[0, 5, 9, 7, 4]	Auricular pit
HP_0030026	[0, 2, 5, 7, 4, 1]	Squared superior portion of helix
HP_0030027	[0, 2, 5, 5, 2]	Abnormal nasal cartilage morphology
HP_0030028	[0, 5, 8, 7, 4, 0]	Absent nasal cartilage
HP_0030029	[3, 8, 9, 3, 4]	Splayed fingers
HP_0030030	[0, 2, 5, 8, 3]	Absent ray
HP_0030031	[3, 8, 4, 8, 0, 1]	Small toe
HP_0030032	[3, 8, 4, 8, 5, 1]	Partial absence of foot
HP_0030033	[3, 1, 7, 7]	Small finger
HP_0030034	[0, 9, 0, 4, 5, 0]	Glomerular basement membrane lamellation
HP_0030035	[1, 3, 5, 3, 5]	Struvite nephrolithiasis
HP_0030036	[1, 8, 4, 6, 2, 1]	Isothenuria
HP_0030037	[0, 3, 6, 2, 3, 1]	Bifid ureter
HP_0030038	[0, 4, 5, 6, 5]	Enchondroma
HP_0030039	[3, 3, 0, 2, 5, 1]	Fused thoracic vertebrae
HP_0030040	[3, 3, 0, 0, 6]	Fused lumbar vertebrae
HP_0030041	[0, 5, 2, 3, 1, 0]	Schmorl's node
HP_0030042	[3, 3, 8, 9, 2]	Incomplete ossification of pubis
HP_0030043	[3, 2, 0, 0, 8]	Hip subluxation
HP_0030044	[3, 8, 4, 6, 5]	Flexion contracture of digit
HP_0030045	[3, 4, 2, 1, 3]	Serpentine fibula
HP_0030046	[1, 8, 7, 4, 2]	Hypoglycosylation of alpha-dystroglycan
HP_0030047	[0, 8, 5, 3, 0]	Abnormal lateral ventricle morphology
HP_0030048	[0, 0, 7, 6, 3, 0]	Colpocephaly
HP_0030049	[0, 4, 7, 3, 7, 1]	Brain abscess
HP_0030050	[0, 0, 7, 3, 3, 3]	Narcolepsy
HP_0030051	[0, 0, 8, 6, 3, 1]	Tip-toe gait
HP_0030052	[0, 5, 4, 2, 0, 1]	Inguinal freckling
HP_0030053	[0, 9, 5, 7, 3, 1]	Stiff skin
HP_0030054	[0, 5, 5, 7, 4, 1]	Perifollicular fibrosis
HP_0030055	[3, 8, 9, 8, 0, 1]	Hyperconvex toenail
HP_0030056	[0, 5, 3, 5, 2, 4]	Uncombable hair
HP_0030057	[7, 8, 2, 2]	Autoimmune antibody positivity
HP_0030058	[0, 9, 8, 4, 2]	Sickled erythrocytes
HP_0030059	[1, 8, 0, 6, 2]	Mitochondrial depletion
HP_0030060	[0, 4, 1, 7, 6, 0]	Nervous tissue neoplasm
HP_0030061	[0, 4, 2, 3, 0, 0]	Neuroectodermal neoplasm
HP_0030062	[0, 4, 1, 5, 2, 1]	Craniopharyngioma
HP_0030063	[0, 4, 1, 7, 6, 1]	Neuroepithelial neoplasm
HP_0030064	[0, 4, 2, 3, 3, 1]	Neurocytoma
HP_0030065	[0, 4, 2, 3, 1, 0]	Primitive neuroectodermal tumor
HP_0030066	[0, 4, 2, 3, 0, 1]	Ependymoblastoma
HP_0030067	[0, 4, 2, 3, 2, 2]	Peripheral primitive neuroectodermal neoplasm
HP_0030068	[0, 4, 0, 7, 4, 2]	Olfactory esthesioneuroblastoma
HP_0030069	[0, 4, 8, 8, 4]	Primary central nervous system lymphoma
HP_0030070	[0, 4, 2, 3, 4, 1]	Central primitive neuroectodermal tumor
HP_0030071	[0, 4, 2, 3, 6, 1]	Medulloepithelioma
HP_0030072	[0, 2, 0, 3, 2, 1]	Paranasal sinus neoplasm
HP_0030074	[0, 4, 7, 8, 4, 1]	Chemodectoma
HP_0030075	[0, 2, 4, 7, 5, 1]	Ductal carcinoma in situ
HP_0030076	[0, 9, 6, 7, 4]	Lobular carcinoma in situ
HP_0030077	[0, 6, 3, 1, 3, 3]	Bronchial neoplasm
HP_0030078	[0, 7, 4, 0, 0]	Lung adenocarcinoma
HP_0030079	[0, 7, 1, 5, 4]	Cervix cancer
HP_0030080	[0, 4, 2, 4, 4, 2]	Burkitt lymphoma
HP_0030081	[0, 5, 4, 3, 1]	Punctate periventricular T2 hyperintense foci
HP_0030082	[0, 0, 5, 1, 1]	Abnormal drinking behavior
HP_0030083	[0, 9, 7, 5, 0, 0]	Salt craving
HP_0030084	[0, 1, 4, 7, 3]	Clinodactyly
HP_0030085	[1, 0, 0, 0, 0]	Abnormal CSF lactate concentration
HP_0030086	[1, 0, 5, 4, 2]	Reduced CSF lactate
HP_0030087	[1, 1, 7, 2, 1]	Abnormal circulating testosterone concentration
HP_0030088	[1, 3, 7, 1, 1]	Increased serum testosterone level
HP_0030089	[0, 0, 7, 6, 9, 1]	Abnormal muscle fiber protein expression
HP_0030090	[0, 9, 5, 7, 4, 0]	Abnormal muscle fiber merosin expression
HP_0030091	[0, 3, 4, 4, 5]	Absent muscle fiber merosin
HP_0030092	[1, 5, 6, 0]	Reduced muscle fiber merosin
HP_0030093	[0, 0, 7, 6, 9, 2]	Abnormal muscle fiber laminin beta 1
HP_0030094	[1, 8, 0, 4, 0]	Reduced muscle fiber laminin beta 1
HP_0030095	[1, 8, 1, 1, 4]	Reduced muscle collagen VI
HP_0030096	[1, 7, 3, 1, 1]	Abnormal muscle fiber dystrophin expression
HP_0030097	[1, 5, 7, 1]	Absent muscle dystrophin expression
HP_0030098	[1, 8, 6, 3, 4, 0]	Reduced muscle dystrophin expression
HP_0030099	[1, 5, 5, 1]	Reduced muscle fiber alpha dystroglycan
HP_0030100	[0, 0, 0, 2, 0]	Abnormal muscle fiber alpha sarcoglycan
HP_0030101	[0, 9, 4, 2, 4, 0]	Absent muscle fiber alpha sarcoglycan
HP_0030102	[0, 1, 0, 0, 0, 0]	Reduced muscle fiber alpha sarcoglycan
HP_0030103	[0, 0, 7, 6, 9, 3]	Abnormal muscle fiber beta sarcoglycan
HP_0030104	[1, 8, 0, 7, 0]	Abnormal muscle fiber gamma sarcoglycan
HP_0030105	[1, 7, 3, 1, 2]	Abnormal muscle fiber delta sarcoglycan
HP_0030106	[0, 6, 3, 0, 3, 3]	Absent muscle fiber beta sarcoglycan
HP_0030107	[1, 8, 0, 4, 1]	Reduced muscle fiber beta sarcoglycan
HP_0030108	[1, 8, 0, 7, 1]	Reduced muscle fiber gamma sarcoglycan
HP_0030109	[1, 8, 0, 7, 2]	Absent muscle fiber gamma sarcoglycan
HP_0030110	[1, 5, 7, 2]	Absent muscle fiber delta sarcoglycan
HP_0030111	[1, 8, 6, 3, 4, 1]	Reduced muscle fiber delta sarcoglycan
HP_0030112	[1, 5, 5, 2]	Abnormal muscle fiber alpha dystroglycan
HP_0030113	[1, 5, 6, 1]	Abnormal muscle fiber dysferlin
HP_0030114	[1, 5, 7, 3]	Absent muscle fiber dysferlin
HP_0030115	[1, 5, 5, 3]	Reduced muscle fiber dysferlin
HP_0030116	[0, 5, 3, 8, 6, 2]	Abnormal muscle fiber emerin
HP_0030117	[0, 9, 4, 2, 4, 1]	Absent muscle fiber emerin
HP_0030118	[1, 8, 0, 4, 2]	Reduced muscle fiber emerin
HP_0030119	[1, 8, 0, 7, 3]	Abnormal muscle fiber calpain-3
HP_0030120	[1, 8, 0, 7, 4]	Absent muscle fiber calpain-3
HP_0030121	[1, 8, 0, 7, 5]	Reduced muscle fiber calpain-3
HP_0030122	[1, 8, 1, 3, 0]	Reduced muscle fiber perlecan
HP_0030123	[0, 1, 0, 1, 1, 2]	Abnormal muscle fiber lamin A/C
HP_0030124	[0, 1, 0, 0, 0, 1]	Reduced muscle fiber lamin A/C
HP_0030125	[3, 3, 8, 8, 3]	Sacralization of the fifth lumbar vertebra
HP_0030126	[0, 7, 1, 2, 0, 1]	Abnormal endometrium morphology
HP_0030127	[0, 7, 1, 2, 1, 1]	Endometriosis
HP_0030129	[1, 2, 1, 8, 5]	Impaired ristocetin cofactor assay activity
HP_0030130	[1, 2, 1, 0, 2]	Impaired von Willebrand factor collagen binding activity
HP_0030131	[1, 2, 1, 9, 6]	Abnormal von Willebrand factor multimer distribution
HP_0030132	[7, 5, 8, 0]	Absence of large von Willebrand factor multimers
HP_0030133	[1, 2, 1, 3, 4, 0]	Abnormal presence of ultra-large von Willebrand factor multimers
HP_0030134	[7, 5, 8, 1]	Total absence von Willebrand factor multimers
HP_0030135	[0, 9, 8, 5, 1]	Absence of intermediate von Willebrand factor multimers
HP_0030136	[1, 2, 1, 3, 2]	Enhanced ristocetin cofactor assay activity
HP_0030137	[0, 7, 0, 5, 4, 1]	Prolonged bleeding following circumcision
HP_0030138	[0, 3, 0, 2, 2, 0]	Excessive bleeding from superficial cuts
HP_0030139	[0, 3, 0, 2, 2, 1]	Excessive bleeding after a venipuncture
HP_0030140	[0, 5, 0, 3, 0, 2]	Oral cavity bleeding
HP_0030141	[0, 0, 3, 4, 2]	Abnormality of the posterior hairline
HP_0030142	[0, 9, 4, 4, 5]	Abnormal bowel sounds
HP_0030143	[0, 7, 7, 3, 6, 2]	Hyperactive bowel sounds
HP_0030144	[0, 7, 3, 5, 2]	Hypoactive bowel sounds
HP_0030145	[0, 6, 6, 8, 2, 2]	Lack of bowel sounds
HP_0030146	[0, 3, 4, 1, 7, 0]	Abnormal liver parenchyma morphology
HP_0030147	[0, 0, 6, 8, 8, 4]	Truncal titubation
HP_0030148	[0, 6, 5, 6, 5, 0]	Heart murmur
