concept_id	search_id	label
GO_0044414	[0, 6, 1, 6, 2]	symbiont-mediated suppression of host defenses
GO_0044417	[6, 7, 3, 4, 1]	translocation of molecules into host
GO_0044419	[0, 6, 6, 0, 1]	biological process involved in interspecies interaction between organisms
GO_0044458	[6, 2, 3, 9, 1, 0]	motile cilium assembly
GO_0044467	[4, 7, 2, 8, 5]	glial cell-derived neurotrophic factor production
GO_0044468	[4, 3, 0, 4, 1]	venom-mediated perturbation of blood coagulation
GO_0044469	[4, 3, 1, 0, 0]	venom-mediated blood coagulation
GO_0044470	[6, 2, 8, 5, 4]	venom-mediated suppression of blood coagulation
GO_0044471	[4, 3, 0, 8, 0]	venom-mediated pore formation in membrane of another organism
GO_0044472	[4, 3, 0, 0, 0]	venom-mediated perturbation of calcium channel activity
GO_0044473	[6, 2, 8, 5, 5]	venom-mediated inhibition of calcium channel activity
GO_0044474	[4, 3, 0, 9, 0]	venom-mediated inhibition of voltage-gated calcium channel activity
GO_0044475	[1, 7, 1, 6]	venom-mediated inhibition of high voltage-gated calcium channel activity
GO_0044476	[4, 3, 0, 9, 1]	venom-mediated inhibition of low voltage-gated calcium channel activity
GO_0044477	[6, 2, 8, 5, 6]	venom-mediated suppression of platelet aggregation
GO_0044478	[4, 3, 1, 4, 0]	venom-mediated platelet aggregation
GO_0044479	[4, 3, 0, 0, 1]	venom-mediated perturbation of mast cell degranulation
GO_0044480	[4, 3, 1, 0, 1]	venom-mediated mast cell degranulation
GO_0044483	[4, 3, 0, 5, 0]	venom-mediated perturbation of hemostasis
GO_0044484	[4, 3, 1, 3]	venom-mediated fibrinolysis
GO_0044485	[4, 3, 1, 4, 1]	venom-mediated fibrinogenolysis
GO_0044487	[4, 3, 0, 1, 0]	venom-mediated perturbation of transmission of nerve impulse
GO_0044492	[7, 6, 5, 7, 1]	venom-mediated perturbation of voltage-gated sodium channel activity
GO_0044493	[0, 2, 6, 2, 1]	venom-mediated inhibition of voltage-gated sodium channel activity
GO_0044494	[7, 4, 0, 3, 0]	venom-mediated activation of voltage-gated sodium channel activity
GO_0044499	[4, 3, 0, 9, 2]	venom-mediated vasoconstriction
GO_0044509	[4, 3, 0, 1, 1]	venom-mediated perturbation of signal transduction
GO_0044513	[4, 3, 0, 2, 0]	venom-mediated perturbation of G protein-coupled receptor signaling pathway
GO_0044514	[4, 3, 0, 7, 1]	venom-mediated activation of G protein-coupled receptor signaling pathway
GO_0044521	[4, 3, 0, 3, 0]	venom-mediated muscle damage in another organism
GO_0044522	[0, 6, 7, 4, 2]	venom-mediated myocyte killing in another organism
GO_0044523	[4, 3, 0, 5, 1]	venom-mediated disruption of extracellular matrix in another organism
GO_0044524	[5, 3, 8, 7]	protein sulfhydration
GO_0044525	[5, 1, 2, 5]	peptidyl-cystine sulfhydration
GO_0044528	[7, 1, 2, 8, 3]	regulation of mitochondrial mRNA stability
GO_0044529	[6, 3, 9, 0, 3, 1]	regulation of mitochondrial rRNA stability
GO_0044536	[6, 2, 8, 1, 1]	venom-mediated depletion of circulating fibrinogen
GO_0044537	[6, 2, 8, 1, 2]	regulation of circulating fibrinogen levels
GO_0044539	[3, 4, 4, 5, 5]	long-chain fatty acid import into cell
GO_0044542	[0, 6, 1, 5, 1]	symbiont-mediated activation of host plasminogen
GO_0044544	[4, 3, 1, 2]	venom-mediated plasminogen activation
GO_0044546	[6, 8, 4, 4, 4, 0]	NLRP3 inflammasome complex assembly
GO_0044550	[1, 1, 4, 6, 1]	secondary metabolite biosynthetic process
GO_0044551	[4, 3, 0, 7, 2]	venom-mediated vasodilation
GO_0044556	[1, 7, 1, 7]	venom-mediated reduction of heart rate
GO_0044557	[1, 6, 7, 1, 0, 1]	relaxation of smooth muscle
GO_0044558	[1, 6, 7, 1, 4, 4]	uterine smooth muscle relaxation
GO_0044559	[4, 3, 0, 8, 1]	venom-mediated perturbation of voltage-gated potassium channel activity
GO_0044560	[4, 3, 0, 8, 2]	venom-mediated perturbation of ion channel activity
GO_0044562	[7, 6, 5, 4, 0]	venom-mediated inhibition of voltage-gated potassium channel activity
GO_0044565	[4, 7, 9, 1, 6, 1]	dendritic cell proliferation
GO_0044566	[1, 1, 2, 6, 2, 1]	chondrocyte activation
GO_0044571	[3, 1, 1, 7, 1]	[2Fe-2S] cluster assembly
GO_0044572	[6, 0, 5, 4, 0]	[4Fe-4S] cluster assembly
GO_0044573	[3, 8, 2, 1, 3]	nitrogenase P cluster assembly
GO_0044574	[6, 0, 2, 2, 1]	starch utilization system complex assembly
GO_0044575	[6, 0, 6, 3, 0]	cellulosome assembly
GO_0044577	[3, 0, 6, 7, 4, 1]	D-xylose catabolic process to ethanol
GO_0044578	[3, 5, 7, 3, 0]	butyryl-CoA biosynthetic process
GO_0044579	[3, 5, 0, 4, 1]	butyryl-CoA biosynthetic process from acetyl-CoA
GO_0044580	[3, 5, 3, 8, 0]	butyryl-CoA catabolic process
GO_0044581	[3, 5, 0, 2, 1]	butyryl-CoA catabolic process to butyrate
GO_0044582	[3, 5, 9, 2]	butyryl-CoA catabolic process to butanol
GO_0044591	[0, 9, 0, 2, 1]	response to amylopectin
GO_0044592	[3, 2, 3, 0, 1, 0]	response to pullulan
GO_0044593	[3, 1, 1, 6, 1]	iron-sulfur-molybdenum cofactor assembly
GO_0044597	[3, 2, 8, 5, 3]	daunorubicin metabolic process
GO_0044598	[3, 2, 8, 0, 0]	doxorubicin metabolic process
GO_0044601	[6, 3, 1, 5, 2]	protein denucleotidylation
GO_0044602	[6, 3, 1, 5, 3]	protein deadenylylation
GO_0044616	[4, 3, 0, 6, 1]	venom-mediated paralysis
GO_0044617	[4, 3, 0, 9, 3]	venom-mediated smooth muscle relaxation
GO_0044650	[0, 6, 6, 0, 2]	adhesion of symbiont to host cell
GO_0044651	[0, 6, 2, 4, 1]	adhesion of symbiont to host epithelial cell
GO_0044652	[0, 6, 6, 1, 0]	adhesion of symbiont to host endothelial cell
GO_0044655	[1, 4, 8, 0, 3, 1]	phagosome reneutralization
GO_0044656	[6, 8, 8, 0, 3]	regulation of post-lysosomal vacuole size
GO_0044658	[6, 6, 4, 7, 3]	symbiont-mediated pore formation in host plasma membrane
GO_0044659	[4, 8, 7, 5, 6]	viral release from host cell by cytolysis
GO_0044660	[6, 6, 4, 7, 4]	viral release via pore formation in host cell membrane
GO_0044663	[1, 1, 8, 4, 6, 2]	establishment or maintenance of cell type involved in phenotypic switching
GO_0044671	[1, 0, 6, 4, 6, 1]	sorocarp spore cell differentiation
GO_0044691	[1, 6, 3, 6, 5, 0]	tooth eruption
GO_0044694	[6, 7, 8, 4, 4]	symbiont genome entry into host cell via pore formation in plasma membrane
GO_0044696	[0, 6, 5, 6, 2]	killing by virus of host cell by post-segregational killing
GO_0044703	[0, 6, 6, 0, 3]	multi-organism reproductive process
GO_0044706	[0, 1, 3, 3, 0]	multi-multicellular organism process
GO_0044718	[3, 3, 6, 4, 4, 1]	siderophore transmembrane transport
GO_0044719	[1, 1, 9, 6, 1, 2]	regulation of imaginal disc-derived wing size
GO_0044720	[1, 1, 9, 4, 7, 0]	negative regulation of imaginal disc-derived wing size
GO_0044721	[6, 7, 3, 5, 2]	protein import into peroxisome matrix, substrate release
GO_0044722	[3, 3, 9, 5, 5, 0]	renal phosphate excretion
GO_0044725	[1, 1, 3, 0, 1, 1]	epigenetic programming in the zygotic pronuclei
GO_0044726	[6, 3, 5, 6, 3]	epigenetic programing of female pronucleus
GO_0044727	[1, 4, 7, 1, 0, 0]	epigenetic programing of male pronucleus
GO_0044733	[4, 3, 0, 2, 1]	venom-mediated perturbation of pH-gated ion channel activity
GO_0044734	[3, 3, 5, 2, 0]	venom-mediated activation of pH-gated ion channel activity
GO_0044735	[0, 2, 6, 2, 2]	venom-mediated inhibition of pH-gated ion channel activity
GO_0044741	[0, 2, 6, 2, 3]	venom-mediated suppression of sensory perception of pain
GO_0044742	[7, 4, 0, 3, 1]	venom-mediated increase of sensory perception of pain
GO_0044743	[6, 8, 9, 0, 6, 1]	protein transmembrane import into intracellular organelle
GO_0044747	[6, 3, 3, 5, 3]	pre-miRNA 3'-end processing
GO_0044751	[0, 7, 2, 7, 1]	cellular response to human chorionic gonadotropin stimulus
GO_0044752	[0, 9, 3, 7, 7, 0]	response to human chorionic gonadotropin
GO_0044758	[0, 6, 5, 0, 1]	symbiont-mediated perturbation of host synaptic transmission
GO_0044759	[0, 6, 1, 6, 3]	symbiont-mediated suppression of host synaptic transmission
GO_0044760	[0, 6, 5, 7, 1]	symbiont-mediated perturbation of host cholinergic synaptic transmission
GO_0044761	[7, 2, 5, 8, 1]	symbiont-mediated suppression of host cholinergic synaptic transmission
GO_0044762	[7, 2, 5, 4, 0]	symbiont-mediated suppression of host neurotransmitter secretion
GO_0044770	[1, 1, 8, 2, 3, 0]	cell cycle phase transition
GO_0044771	[6, 1, 0, 7, 4, 0]	meiotic cell cycle phase transition
GO_0044772	[1, 0, 6, 4, 2, 1]	mitotic cell cycle phase transition
GO_0044773	[6, 7, 1, 2, 2]	mitotic DNA damage checkpoint signaling
GO_0044774	[6, 1, 4, 3, 1, 1]	mitotic DNA integrity checkpoint signaling
GO_0044778	[6, 1, 4, 3, 1, 2]	meiotic DNA integrity checkpoint signaling
GO_0044779	[6, 1, 4, 3, 6, 0]	meiotic spindle checkpoint signaling
GO_0044780	[6, 6, 5, 0, 1]	bacterial-type flagellum assembly
GO_0044781	[6, 2, 3, 7, 4]	bacterial-type flagellum organization
GO_0044782	[6, 2, 3, 6, 4]	cilium organization
GO_0044784	[1, 1, 4, 7, 5, 0]	metaphase/anaphase transition of cell cycle
GO_0044785	[6, 1, 8, 6, 3, 1]	metaphase/anaphase transition of meiotic cell cycle
GO_0044786	[6, 7, 4, 6, 1]	cell cycle DNA replication
GO_0044787	[6, 7, 2, 0, 7]	bacterial-type DNA replication
GO_0044788	[6, 6, 6, 6, 0]	modulation by host of viral process
GO_0044790	[7, 7, 7, 1, 1]	suppression of viral release by host
GO_0044793	[6, 6, 7, 0, 0]	negative regulation by host of viral process
GO_0044794	[6, 6, 6, 5, 0]	positive regulation by host of viral process
GO_0044795	[6, 8, 7, 3, 5, 1]	trans-Golgi network to recycling endosome transport
GO_0044804	[6, 8, 2, 5, 2]	nucleophagy
GO_0044807	[4, 1, 6, 1, 3, 0]	macrophage migration inhibitory factor production
GO_0044808	[4, 1, 5, 1, 3]	oncostatin M production
GO_0044809	[4, 1, 2, 6, 1, 1]	chemokine (C-C motif) ligand 17 production
GO_0044812	[3, 2, 6, 5, 2, 1]	fermentative hydrogen production
GO_0044813	[3, 0, 7, 6, 3, 0]	glycolytic fermentation via PFOR pathway
GO_0044814	[3, 0, 7, 6, 3, 1]	glycolytic fermentation via PFL pathway
GO_0044817	[3, 2, 6, 8, 1, 0]	hydrogen generation via biophotolysis
GO_0044818	[6, 1, 8, 2, 4, 0]	mitotic G2/M transition checkpoint
GO_0044819	[6, 1, 8, 2, 4, 1]	mitotic G1/S transition checkpoint signaling
GO_0044820	[6, 1, 2, 6, 0, 0]	mitotic telomere tethering at nuclear periphery
GO_0044821	[6, 1, 1, 7, 1]	meiotic telomere tethering at nuclear periphery
GO_0044826	[6, 7, 8, 6, 7]	viral genome integration into host DNA
GO_0044827	[6, 6, 6, 7, 0]	modulation by host of viral genome replication
GO_0044828	[6, 7, 8, 7, 1]	negative regulation by host of viral genome replication
GO_0044829	[6, 6, 6, 5, 1]	positive regulation by host of viral genome replication
GO_0044830	[6, 6, 6, 2, 2]	modulation by host of viral RNA genome replication
GO_0044835	[3, 8, 8, 2, 2]	hydrogen generation via nitrogenase
GO_0044837	[6, 8, 1, 0, 5]	actomyosin contractile ring organization
GO_0044838	[1, 2, 3, 7, 2]	cell quiescence
GO_0044839	[6, 1, 8, 7, 0]	cell cycle G2/M phase transition
GO_0044843	[6, 1, 8, 7, 1]	cell cycle G1/S phase transition
GO_0044844	[1, 0, 3, 0, 6, 2]	meiotic interphase II
GO_0044847	[0, 6, 0, 5, 0]	iron acquisition from host
GO_0044848	[1, 0, 6, 6, 4, 0]	biological phase
GO_0044849	[1, 0, 6, 6, 7, 2]	estrous cycle
GO_0044850	[1, 0, 2, 4, 3, 2]	menstrual cycle
GO_0044851	[6, 1, 8, 0, 4, 1]	hair cycle phase
GO_0044854	[6, 4, 7, 0, 0]	plasma membrane raft assembly
GO_0044855	[6, 4, 7, 3, 0]	plasma membrane raft distribution
GO_0044856	[6, 4, 7, 3, 1]	plasma membrane raft localization
GO_0044857	[6, 4, 7, 1]	plasma membrane raft organization
GO_0044858	[6, 4, 7, 4, 0]	plasma membrane raft polarization
GO_0044859	[6, 4, 7, 0, 1]	protein insertion into plasma membrane raft
GO_0044860	[6, 4, 7, 2, 0]	protein localization to plasma membrane raft
GO_0044861	[6, 4, 7, 2, 1]	protein transport into plasma membrane raft
GO_0044862	[6, 4, 7, 2, 2]	protein transport out of plasma membrane raft
GO_0044865	[4, 7, 4, 6, 3]	symbiont-mediated suppression of host cell division
GO_0044866	[7, 1, 6, 5, 0]	modulation by host of viral exo-alpha-sialidase activity
GO_0044867	[7, 1, 6, 5, 1]	modulation by host of viral catalytic activity
GO_0044868	[7, 1, 6, 5, 2]	modulation by host of viral molecular function
GO_0044870	[3, 0, 3, 0, 0]	modulation by host of viral glycoprotein metabolic process
GO_0044871	[3, 4, 8, 8, 4, 0]	negative regulation by host of viral glycoprotein metabolic process
GO_0044872	[5, 7, 3, 3]	lipoprotein localization
GO_0044873	[5, 7, 3, 4]	lipoprotein localization to membrane
GO_0044874	[5, 7, 3, 5]	lipoprotein localization to outer membrane
GO_0044878	[1, 4, 7, 4, 4, 0]	mitotic cytokinesis checkpoint signaling
GO_0044879	[6, 1, 4, 3, 4, 1]	mitotic morphogenesis checkpoint signaling
GO_0045002	[6, 7, 0, 5, 6]	double-strand break repair via single-strand annealing
GO_0045003	[6, 7, 3, 0, 0]	double-strand break repair via synthesis-dependent strand annealing
GO_0045004	[6, 7, 2, 2, 1]	DNA replication proofreading
GO_0045005	[6, 7, 2, 2, 2]	DNA-templated DNA replication maintenance of fidelity
GO_0045006	[6, 7, 1, 8, 5]	DNA deamination
GO_0045007	[5, 0, 0, 5, 1]	depurination
GO_0045008	[5, 3, 4, 5]	depyrimidination
GO_0045010	[6, 2, 6, 9, 3, 2]	actin nucleation
GO_0045013	[6, 5, 2, 7, 1]	carbon catabolite repression of transcription
GO_0045014	[7, 4, 1, 3, 0]	carbon catabolite repression of transcription by glucose
GO_0045016	[3, 3, 1, 3, 1]	mitochondrial magnesium ion transmembrane transport
GO_0045017	[3, 4, 4, 7, 4, 1]	glycerolipid biosynthetic process
GO_0045018	[6, 8, 7, 3, 0, 1]	retrograde transport, vacuole to Golgi
GO_0045019	[3, 2, 6, 3, 0, 2]	negative regulation of nitric oxide biosynthetic process
GO_0045022	[6, 8, 9, 6, 0, 0]	early endosome to late endosome transport
GO_0045023	[6, 1, 8, 4, 3]	G0 to G1 transition
GO_0045026	[6, 8, 4, 3, 4, 1]	plasma membrane fusion
GO_0045033	[6, 8, 7, 4, 4, 1]	peroxisome inheritance
GO_0045035	[1, 2, 3, 3, 4, 0]	sensory organ precursor cell division
GO_0045036	[6, 8, 7, 0, 3, 1]	protein targeting to chloroplast
GO_0045037	[3, 3, 4, 0, 3]	protein import into chloroplast stroma
GO_0045038	[3, 6, 0, 6, 1]	protein import into chloroplast thylakoid membrane
GO_0045039	[6, 4, 3, 7, 2]	protein insertion into mitochondrial inner membrane
GO_0045040	[6, 4, 2, 0, 0]	protein insertion into mitochondrial outer membrane
GO_0045041	[3, 6, 7, 7, 0]	protein import into mitochondrial intermembrane space
GO_0045046	[6, 8, 7, 4, 5, 1]	protein import into peroxisome membrane
GO_0045047	[6, 8, 9, 0, 2]	protein targeting to ER
GO_0045048	[6, 8, 9, 0, 1, 1]	protein insertion into ER membrane
GO_0045049	[5, 6, 0, 2]	protein insertion into ER membrane by N-terminal cleaved signal sequence
GO_0045050	[6, 8, 9, 0, 7]	protein insertion into ER membrane by stop-transfer membrane-anchor sequence
GO_0045051	[5, 6, 3, 1]	protein insertion into ER membrane by internal uncleaved signal-anchor sequence
GO_0045053	[6, 8, 0, 6, 2]	protein retention in Golgi apparatus
GO_0045054	[7, 2, 6, 6, 1]	constitutive secretory pathway
GO_0045055	[7, 2, 6, 2, 3]	regulated exocytosis
GO_0045056	[3, 3, 8, 5, 4]	transcytosis
GO_0045057	[5, 1, 7, 5]	cisternal progression
GO_0045058	[4, 4, 7, 3, 1]	T cell selection
GO_0045059	[4, 8, 6, 8, 1]	positive thymic T cell selection
GO_0045060	[4, 8, 6, 4, 0]	negative thymic T cell selection
GO_0045061	[4, 8, 6, 4, 1]	thymic T cell selection
GO_0045062	[4, 8, 2, 0, 5]	extrathymic T cell selection
GO_0045063	[4, 8, 0, 5, 4]	T-helper 1 cell differentiation
GO_0045064	[4, 8, 0, 3, 3]	T-helper 2 cell differentiation
GO_0045065	[4, 8, 2, 3, 3]	cytotoxic T cell differentiation
GO_0045066	[4, 8, 5, 0, 1]	regulatory T cell differentiation
GO_0045067	[6, 3, 0, 5, 2]	positive extrathymic T cell selection
GO_0045068	[4, 8, 2, 0, 6]	negative extrathymic T cell selection
GO_0045069	[6, 7, 8, 7, 2]	regulation of viral genome replication
GO_0045070	[6, 6, 6, 1, 0]	positive regulation of viral genome replication
GO_0045071	[6, 7, 8, 7, 3]	negative regulation of viral genome replication
GO_0045087	[1, 2, 1, 4, 4, 1]	innate immune response
GO_0045088	[7, 7, 8, 6, 4, 1]	regulation of innate immune response
GO_0045089	[4, 6, 5, 5, 3]	positive regulation of innate immune response
GO_0045091	[6, 7, 8, 7, 4]	regulation of single stranded viral RNA replication via double stranded DNA intermediate
GO_0045103	[6, 2, 6, 8, 5, 1]	intermediate filament-based process
GO_0045104	[1, 4, 3, 1, 0, 6]	intermediate filament cytoskeleton organization
GO_0045105	[6, 2, 6, 3, 0, 0]	intermediate filament polymerization or depolymerization
GO_0045106	[6, 2, 8, 2, 3]	intermediate filament depolymerization
GO_0045107	[6, 2, 6, 3, 5, 1]	intermediate filament polymerization
GO_0045108	[6, 2, 6, 8, 4]	regulation of intermediate filament polymerization or depolymerization
GO_0045109	[6, 2, 3, 5, 1]	intermediate filament organization
GO_0045110	[6, 2, 7, 7, 4]	intermediate filament bundle assembly
GO_0045112	[4, 7, 4, 8, 3]	integrin biosynthetic process
GO_0045113	[4, 7, 4, 8, 4]	regulation of integrin biosynthetic process
GO_0045114	[3, 0, 4, 3, 1, 0]	beta 2 integrin biosynthetic process
GO_0045115	[4, 7, 4, 2, 3]	regulation of beta 2 integrin biosynthetic process
GO_0045116	[5, 3, 2, 3, 1]	protein neddylation
GO_0045117	[3, 3, 9, 4, 1]	azole transmembrane transport
GO_0045122	[3, 8, 6, 4, 4, 0]	aflatoxin biosynthetic process
GO_0045123	[1, 0, 6, 3, 4]	cellular extravasation
GO_0045124	[1, 6, 3, 4, 0, 0]	regulation of bone resorption
GO_0045128	[6, 7, 6, 7, 0]	negative regulation of reciprocal meiotic recombination
GO_0045132	[6, 1, 0, 6, 6]	meiotic chromosome segregation
GO_0045136	[1, 4, 4, 7, 5, 0]	development of secondary sexual characteristics
GO_0045137	[1, 4, 8, 1, 2, 1]	development of primary sexual characteristics
GO_0045138	[1, 4, 0, 4, 2, 1]	nematode male tail tip morphogenesis
GO_0045141	[6, 1, 1, 7, 2]	meiotic telomere clustering
GO_0045143	[1, 1, 6, 8, 5, 1]	homologous chromosome segregation
GO_0045144	[6, 1, 7, 5, 4, 0]	meiotic sister chromatid segregation
GO_0045146	[3, 3, 9, 1, 1, 1]	initiation of acetate catabolic process by acetate
GO_0045147	[3, 2, 2, 7, 5, 1]	regulation of initiation of acetate catabolic process by acetate
GO_0045149	[3, 8, 8, 5, 6, 0]	acetoin metabolic process
GO_0045150	[3, 2, 2, 3, 4, 1]	acetoin catabolic process
GO_0045151	[3, 8, 8, 7, 3, 1]	acetoin biosynthetic process
GO_0045161	[7, 6, 5, 3, 1]	neuronal ion channel clustering
GO_0045162	[7, 6, 5, 2, 0]	clustering of voltage-gated sodium channels
GO_0045163	[7, 6, 5, 3, 2]	clustering of voltage-gated potassium channels
GO_0045165	[1, 5, 3, 4, 5]	cell fate commitment
GO_0045167	[6, 4, 2, 5, 3]	asymmetric protein localization involved in cell fate determination
GO_0045168	[1, 0, 4, 5, 4]	cell-cell signaling involved in cell fate commitment
GO_0045173	[3, 4, 7, 3, 5]	O-sialoglycoprotein catabolic process
GO_0045175	[6, 4, 0, 6, 1]	basal protein localization
GO_0045176	[6, 4, 0, 6, 2]	apical protein localization
GO_0045184	[6, 4, 1, 8, 0]	establishment of protein localization
GO_0045185	[6, 7, 2, 6, 3]	maintenance of protein location
GO_0045186	[1, 4, 7, 4, 0, 1]	zonula adherens assembly
GO_0045187	[1, 0, 1, 2, 4]	regulation of circadian sleep/wake cycle, sleep
GO_0045188	[1, 0, 1, 6, 3]	regulation of circadian sleep/wake cycle, non-REM sleep
GO_0045190	[4, 4, 0, 7, 2]	isotype switching
GO_0045191	[4, 4, 0, 2, 0]	regulation of isotype switching
GO_0045196	[1, 0, 5, 2, 5, 0]	establishment or maintenance of neuroblast polarity
GO_0045197	[1, 0, 5, 2, 4]	establishment or maintenance of epithelial cell apical/basal polarity
GO_0045198	[1, 0, 5, 7, 6]	establishment of epithelial cell apical/basal polarity
GO_0045199	[1, 0, 5, 2, 2]	maintenance of epithelial cell apical/basal polarity
GO_0045200	[1, 0, 5, 7, 7]	establishment of neuroblast polarity
GO_0045201	[1, 0, 5, 2, 5, 1]	maintenance of neuroblast polarity
GO_0045214	[1, 0, 2, 0, 3, 2]	sarcomere organization
GO_0045216	[6, 2, 7, 1, 3, 1]	cell-cell junction organization
GO_0045217	[4, 7, 1, 3, 3]	cell-cell junction maintenance
GO_0045218	[6, 2, 7, 5, 0]	zonula adherens maintenance
GO_0045227	[3, 0, 4, 6, 5]	capsule polysaccharide biosynthetic process
GO_0045228	[3, 8, 6, 3, 1, 0]	slime layer polysaccharide biosynthetic process
